location_aaq,location_lat,location_lon,location_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,2019-12-01,,,,,61.0,26.5,,,,5.7
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,2019-12-01,,,,57.0,136.0,48.9,,,,6.8
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,2019-12-01,,,,100.0,169.0,,,,,7.2
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2019-12-01,,,,47.0,162.0,49.8,,,,5.9
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2019-12-01,,,,72.0,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2019-12-01,,,,66.0,87.0,50.5,,,,6.6
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2019-12-01,,,,73.0,119.0,56.2,,,,6.8
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2019-12-01,,,,,61.0,26.5,,,,5.7
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2019-12-01,,,,57.0,136.0,48.9,,,,6.8
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,2019-12-01,,,,100.0,169.0,,,,,7.2
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2019-12-01,,,,47.0,162.0,49.8,,,,5.9
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,2019-12-01,,,,72.0,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2019-12-01,,,,66.0,87.0,50.5,,,,6.6
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,2019-12-01,,,,,61.0,26.5,,,,5.7
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-01-01,,,,,102.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2019-01-01,,,,,120.0,35.9,,,,5.1
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2019-01-01,,,,,116.0,25.1,,,,4.3
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2019-01-01,,,,,107.0,30.7,,,,4.1
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2019-01-01,,,,,115.0,29.5,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2019-01-01,,,,,72.0,15.8,,,,
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2019-01-01,,,,,73.0,21.2,,,,
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-01-01,,,,,93.0,16.7,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2019-01-01,,,,,113.0,34.4,,,,5.1
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2019-01-01,,,,,125.0,38.8,,,,5.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2019-01-01,,,,,86.0,25.1,,,,
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2019-01-01,,,,,88.0,51.2,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2019-01-01,,,,,95.0,68.6,,,,10.5
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2019-01-01,,,,,92.0,67.7,,,,10.9
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2019-01-01,,,,,106.0,26.0,,,,16.0
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2019-01-01,,,,,91.0,30.0,,,,15.7
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2019-01-01,,,,,102.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2019-01-01,,,,,120.0,35.9,,,,5.1
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2019-01-01,,,,,116.0,25.1,,,,4.3
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2019-01-01,,,,,107.0,30.7,,,,4.1
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2019-01-01,,,,,115.0,29.5,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2019-01-01,,,,,72.0,15.8,,,,
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2019-01-01,,,,,73.0,21.2,,,,
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2019-01-01,,,,,93.0,16.7,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2019-01-01,,,,,113.0,34.4,,,,5.1
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2019-01-01,,,,,125.0,38.8,,,,5.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2019-01-01,,,,,86.0,25.1,,,,
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2019-01-01,,,,,88.0,51.2,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2019-01-01,,,,,95.0,68.6,,,,10.5
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2019-01-01,,,,,92.0,67.7,,,,10.9
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2019-01-01,,,,,106.0,26.0,,,,16.0
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2019-01-01,,,,,91.0,30.0,,,,15.7
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2019-01-01,,,,,102.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2019-01-01,,,,,120.0,35.9,,,,5.1
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2019-01-01,,,,,116.0,25.1,,,,4.3
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2019-01-01,,,,,107.0,30.7,,,,4.1
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2019-01-01,,,,,72.0,15.8,,,,
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2019-01-01,,,,,73.0,21.2,,,,
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2019-01-01,,,,,93.0,16.7,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2019-01-01,,,,,113.0,34.4,,,,5.1
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2019-01-01,,,,,125.0,38.8,,,,5.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2019-01-01,,,,,86.0,25.1,,,,
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2019-01-01,,,,,88.0,51.2,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2019-01-01,,,,,95.0,68.6,,,,10.5
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2019-01-01,,,,,92.0,67.7,,,,10.9
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2019-01-01,,,,,106.0,26.0,,,,16.0
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2019-01-01,,,,,91.0,30.0,,,,15.7
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-02-01,,,,,83.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2019-02-01,,,,,99.0,26.4,,,,5.2
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2019-02-01,,,,,88.0,19.2,,,,5.2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2019-02-01,,,,,97.0,23.7,,,,5.2
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2019-02-01,,,,,103.0,24.0,,,,5.3
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2019-02-01,,,,,58.6,19.6,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2019-02-01,,,,,75.39236129190193,17.2,,,,4.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-02-01,,,,,99.5,20.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2019-02-01,,,,,95.0,24.2,,,,5.2
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2019-02-01,,,,,102.0,29.2,,,,5.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2019-02-01,,,,,72.0,21.8,,,,4.7
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2019-02-01,,,,,90.0,56.9,,,,10.0
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2019-02-01,,,,,90.0,58.4,,,,9.8
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2019-02-01,,,,,90.0,56.4,,,,9.7
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2019-02-01,,,,,106.0,29.5,,,,15.3
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2019-02-01,,,,,100.0,28.5,,,,14.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2019-02-01,,,,,83.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2019-02-01,,,,,99.0,26.4,,,,5.2
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2019-02-01,,,,,88.0,19.2,,,,5.2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2019-02-01,,,,,97.0,23.7,,,,5.2
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2019-02-01,,,,,103.0,24.0,,,,5.3
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2019-02-01,,,,,58.6,19.6,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2019-02-01,,,,,75.39236129190193,17.2,,,,4.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2019-02-01,,,,,99.5,20.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2019-02-01,,,,,95.0,24.2,,,,5.2
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2019-02-01,,,,,102.0,29.2,,,,5.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2019-02-01,,,,,72.0,21.8,,,,4.7
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2019-02-01,,,,,90.0,56.9,,,,10.0
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2019-02-01,,,,,90.0,58.4,,,,9.8
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2019-02-01,,,,,90.0,56.4,,,,9.7
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2019-02-01,,,,,106.0,29.5,,,,15.3
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2019-02-01,,,,,100.0,28.5,,,,14.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2019-02-01,,,,,83.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2019-02-01,,,,,99.0,26.4,,,,5.2
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2019-02-01,,,,,88.0,19.2,,,,5.2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2019-02-01,,,,,97.0,23.7,,,,5.2
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2019-02-01,,,,,58.6,19.6,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2019-02-01,,,,,75.39236129190193,17.2,,,,4.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2019-02-01,,,,,99.5,20.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2019-02-01,,,,,95.0,24.2,,,,5.2
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2019-02-01,,,,,102.0,29.2,,,,5.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2019-02-01,,,,,72.0,21.8,,,,4.7
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2019-02-01,,,,,90.0,56.9,,,,10.0
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2019-02-01,,,,,90.0,58.4,,,,9.8
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2019-02-01,,,,,90.0,56.4,,,,9.7
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2019-02-01,,,,,106.0,29.5,,,,15.3
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2019-02-01,,,,,100.0,28.5,,,,14.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-03-01,,,,,75.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2019-03-01,,,,,113.0,25.3,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2019-03-01,,,,,81.0,21.8,,,,4.2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2019-03-01,,,,,102.0,22.0,,,,4.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2019-03-01,,,,,111.0,23.5,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2019-03-01,,,,,52.0,17.6,,,,4.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2019-03-01,,,,,66.0,18.0,,,,4.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-03-01,,,,,80.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2019-03-01,,,,,91.0,23.6,,,,4.3
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2019-03-01,,,,,109.0,25.7,,,,4.3
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2019-03-01,,,,,65.0,18.3,,,,4.0
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2019-03-01,,,,,90.0,61.4,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2019-03-01,,,,,89.0,53.6,,,,9.6
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2019-03-01,,,,,92.0,58.5,,,,10.0
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2019-03-01,,,,,104.0,26.0,,,,14.4
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2019-03-01,,,,,81.0,25.8,,,,10.3
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2019-03-01,,,,,75.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2019-03-01,,,,,113.0,25.3,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2019-03-01,,,,,81.0,21.8,,,,4.2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2019-03-01,,,,,102.0,22.0,,,,4.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2019-03-01,,,,,111.0,23.5,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2019-03-01,,,,,52.0,17.6,,,,4.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2019-03-01,,,,,66.0,18.0,,,,4.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2019-03-01,,,,,80.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2019-03-01,,,,,91.0,23.6,,,,4.3
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2019-03-01,,,,,109.0,25.7,,,,4.3
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2019-03-01,,,,,65.0,18.3,,,,4.0
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2019-03-01,,,,,90.0,61.4,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2019-03-01,,,,,89.0,53.6,,,,9.6
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2019-03-01,,,,,92.0,58.5,,,,10.0
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2019-03-01,,,,,104.0,26.0,,,,14.4
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2019-03-01,,,,,81.0,25.8,,,,10.3
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2019-03-01,,,,,75.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2019-03-01,,,,,113.0,25.3,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2019-03-01,,,,,81.0,21.8,,,,4.2
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2019-03-01,,,,,102.0,22.0,,,,4.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2019-03-01,,,,,52.0,17.6,,,,4.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2019-03-01,,,,,66.0,18.0,,,,4.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2019-03-01,,,,,80.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2019-03-01,,,,,91.0,23.6,,,,4.3
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2019-03-01,,,,,109.0,25.7,,,,4.3
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2019-03-01,,,,,65.0,18.3,,,,4.0
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2019-03-01,,,,,90.0,61.4,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2019-03-01,,,,,89.0,53.6,,,,9.6
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2019-03-01,,,,,92.0,58.5,,,,10.0
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2019-03-01,,,,,104.0,26.0,,,,14.4
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2019-03-01,,,,,81.0,25.8,,,,10.3
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-04-01,,,,,73.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2019-04-01,,,,,83.0,25.1,,,,4.1
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2019-04-01,,,,,77.0,21.1,,,,
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2019-04-01,,,,,87.0,22.7,,,,
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2019-04-01,,,,,93.0,25.1,,,,
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2019-04-01,,,,,79.0,18.0,,,,
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2019-04-01,,,,,69.0,17.0,,,,
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-04-01,,,,,56.0,15.5,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2019-04-01,,,,,80.0,25.1,,,,4.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2019-04-01,,,,,96.0,27.6,,,,4.2
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2019-04-01,,,,,58.0,17.2,,,,
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2019-04-01,,,,,94.0,56.3,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2019-04-01,,,,,87.0,56.8,,,,10.0
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2019-04-01,,,,,91.0,60.1,,,,10.0
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2019-04-01,,,,,99.0,28.2,,,,14.7
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2019-04-01,,,,,97.0,23.0,,,,11.5
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2019-04-01,,,,,73.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2019-04-01,,,,,83.0,25.1,,,,4.1
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2019-04-01,,,,,77.0,21.1,,,,
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2019-04-01,,,,,87.0,22.7,,,,
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2019-04-01,,,,,93.0,25.1,,,,
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2019-04-01,,,,,79.0,18.0,,,,
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2019-04-01,,,,,69.0,17.0,,,,
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2019-04-01,,,,,56.0,15.5,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2019-04-01,,,,,80.0,25.1,,,,4.0
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2019-04-01,,,,,96.0,27.6,,,,4.2
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2019-04-01,,,,,58.0,17.2,,,,
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2019-04-01,,,,,94.0,56.3,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2019-04-01,,,,,87.0,56.8,,,,10.0
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2019-04-01,,,,,91.0,60.1,,,,10.0
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2019-04-01,,,,,99.0,28.2,,,,14.7
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2019-04-01,,,,,97.0,23.0,,,,11.5
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2019-04-01,,,,,73.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2019-04-01,,,,,83.0,25.1,,,,4.1
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2019-04-01,,,,,77.0,21.1,,,,
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2019-04-01,,,,,87.0,22.7,,,,
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2019-04-01,,,,,79.0,18.0,,,,
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2019-04-01,,,,,69.0,17.0,,,,
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2019-04-01,,,,,56.0,15.5,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2019-04-01,,,,,80.0,25.1,,,,4.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2019-04-01,,,,,96.0,27.6,,,,4.2
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2019-04-01,,,,,58.0,17.2,,,,
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2019-04-01,,,,,94.0,56.3,,,,10.1
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2019-04-01,,,,,87.0,56.8,,,,10.0
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2019-04-01,,,,,91.0,60.1,,,,10.0
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2019-04-01,,,,,99.0,28.2,,,,14.7
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2019-04-01,,,,,97.0,23.0,,,,11.5
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-05-01,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2019-05-01,,,,,109.0,28.2,,,,
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2019-05-01,,,,,95.0,23.2,,,,
