location,date,aqi
Buddha Purnima Project office,2020-01-01,101.0
Buddha Purnima Project office,2020-02-01,77.0
Buddha Purnima Project office,2020-03-01,82.0
Buddha Purnima Project office,2020-04-01,41.0
Buddha Purnima Project office,2020-05-01,46.0
Buddha Purnima Project office,2020-06-01,37.0
Buddha Purnima Project office,2020-07-01,33.0
Buddha Purnima Project office,2020-08-01,55.0
Buddha Purnima Project office,2020-09-01,51.0
Buddha Purnima Project office,2020-10-01,61.0
Buddha Purnima Project office,2020-11-01,75.0
Buddha Purnima Project office,2020-12-01,94.0
Buddha Purnima Project office,2021-01-01,91.0
Buddha Purnima Project office,2021-02-01,90.0
Buddha Purnima Project office,2021-03-01,82.0
Buddha Purnima Project office,2021-04-01,66.3747571369538
Buddha Purnima Project office,2021-05-01,40.7772056339358
Buddha Purnima Project office,2021-06-01,48.2070037879351
Buddha Purnima Project office,2021-07-01,42.0
Buddha Purnima Project office,2021-08-01,43.0241327665416
Buddha Purnima Project office,2021-09-01,42.1438587384433
Buddha Purnima Project office,2021-10-01,54.6952544080701
Buddha Purnima Project office,2021-11-01,70.0
Buddha Purnima Project office,2021-12-01,93.0694219266118
Buddha Purnima Project office,2022-01-01,92.0
Buddha Purnima Project office,2022-02-01,82.2323132245642
Buddha Purnima Project office,2022-03-01,81.5507041070545
Buddha Purnima Project office,2022-04-01,76.0
Buddha Purnima Project office,2022-05-01,68.8078678676789
Buddha Purnima Project office,2022-06-01,61.7774683012594
Buddha Purnima Project office,2022-07-01,48.7482183023381
Buddha Purnima Project office,2022-08-01,52.1516584751474
Buddha Purnima Project office,2022-09-01,57.8761561708934
Buddha Purnima Project office,2022-10-01,51.2002820165204
Buddha Purnima Project office,2022-11-01,86.9723923168764
Buddha Purnima Project office,2022-12-01,87.151193945505
CAAQMS Bollaram,2016-01-01,0.0
CAAQMS Bollaram,2016-02-01,0.0
CAAQMS Bollaram,2016-03-01,0.0
CAAQMS Bollaram,2016-04-01,0.0
CAAQMS Bollaram,2016-05-01,0.0
CAAQMS Bollaram,2016-06-01,0.0
CAAQMS Bollaram,2016-07-01,0.0
CAAQMS Bollaram,2016-08-01,0.0
CAAQMS Bollaram,2016-09-01,0.0
CAAQMS Bollaram,2016-10-01,0.0
CAAQMS Bollaram,2016-11-01,0.0
CAAQMS Bollaram,2016-12-01,0.0
CAAQMS Bollaram,2017-01-01,164.0
